date,store_id,product_id,sales,is_holiday,year,month,day,day_of_week,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30
2021-10-22,3,9,93,0,2021,10,22,6,97,100,103.85714285714286,102.4
2021-10-23,3,9,123,0,2021,10,23,7,102,90,103.28571428571429,102.16666666666667
2021-10-24,3,9,129,0,2021,10,24,1,132,93,106.28571428571429,103.26666666666667
2021-10-25,3,9,103,0,2021,10,25,2,97,105,105.85714285714286,104.46666666666667
2021-10-26,3,9,96,0,2021,10,26,3,105,121,106.71428571428571,104.4
2021-10-27,3,9,99,0,2021,10,27,4,107,89,105.42857142857143,103.56666666666666
2021-10-28,3,9,94,0,2021,10,28,5,87,102,104.28571428571429,103.9
2021-10-29,3,9,95,0,2021,10,29,6,93,102,105.28571428571429,103.63333333333334
2021-10-30,3,9,123,0,2021,10,30,7,123,108,105.57142857142857,103.4
2021-10-31,3,9,131,0,2021,10,31,1,129,96,105.57142857142857,103.9
2021-11-01,3,9,94,0,2021,11,1,2,103,135,105.85714285714286,105.06666666666666
2021-11-02,3,9,94,0,2021,11,2,3,96,118,104.57142857142857,103.7
2021-11-03,3,9,0,0,2021,11,3,4,99,84,104.28571428571429,102.9
2021-11-04,3,9,93,0,2021,11,4,5,94,94,90.14285714285714,100.1
2021-11-05,3,9,101,0,2021,11,5,6,95,102,90.0,100.06666666666666
2021-11-06,3,9,103,0,2021,11,6,7,123,101,90.85714285714286,100.03333333333333
2021-11-07,3,9,125,0,2021,11,7,1,131,101,88.0,100.1
2021-11-08,3,9,92,0,2021,11,8,2,94,115,87.14285714285714,100.9
2021-11-09,3,9,106,0,2021,11,9,3,94,120,86.85714285714286,100.13333333333334
2021-11-10,3,9,80,0,2021,11,10,4,0,91,88.57142857142857,99.66666666666667
2021-11-11,3,9,106,0,2021,11,11,5,93,87,100.0,99.3
2021-11-12,3,9,87,0,2021,11,12,6,101,84,101.85714285714286,99.93333333333334
2021-11-13,3,9,141,0,2021,11,13,7,103,107,99.85714285714286,100.03333333333333
2021-11-14,3,9,138,0,2021,11,14,1,125,97,105.28571428571429,101.16666666666667
2021-11-15,3,9,88,0,2021,11,15,2,92,102,107.14285714285714,102.53333333333333
2021-11-16,3,9,113,0,2021,11,16,3,106,132,106.57142857142857,102.06666666666666
2021-11-17,3,9,95,0,2021,11,17,4,80,97,107.57142857142857,101.43333333333334
2021-11-18,3,9,103,0,2021,11,18,5,106,105,109.71428571428571,101.36666666666666
2021-11-19,3,9,95,0,2021,11,19,6,87,107,109.28571428571429,101.3
2021-11-20,3,9,123,0,2021,11,20,7,141,87,110.42857142857143,100.9
2021-11-21,3,9,125,0,2021,11,21,1,138,93,107.85714285714286,102.1
2021-11-22,3,9,103,0,2021,11,22,2,88,123,106.0,103.16666666666667
2021-11-23,3,9,82,0,2021,11,23,3,113,129,108.14285714285714,102.5
2021-11-24,3,9,103,0,2021,11,24,4,95,103,103.71428571428571,100.93333333333334
2021-11-25,3,9,206,1,2021,11,25,5,103,96,104.85714285714286,100.93333333333334
2021-11-26,3,9,93,0,2021,11,26,6,95,99,119.57142857142857,104.6
2021-11-27,3,9,114,0,2021,11,27,7,123,94,119.28571428571429,104.4
2021-11-28,3,9,130,0,2021,11,28,1,125,95,118.0,105.06666666666666
2021-11-29,3,9,100,0,2021,11,29,2,103,123,118.71428571428571,106.23333333333333
2021-11-30,3,9,102,0,2021,11,30,3,82,131,118.28571428571429,105.46666666666667
2021-12-01,3,9,141,0,2021,12,1,4,103,94,121.14285714285714,104.5
2021-12-02,3,9,169,0,2021,12,2,5,206,94,126.57142857142857,106.06666666666666
2021-12-03,3,9,166,0,2021,12,3,6,93,0,121.28571428571429,108.56666666666666
2021-12-04,3,9,219,0,2021,12,4,7,114,93,131.71428571428572,114.1
2021-12-05,3,9,177,0,2021,12,5,1,130,101,146.71428571428572,118.3
2021-12-06,3,9,158,0,2021,12,6,2,100,103,153.42857142857142,120.83333333333333
2021-12-07,3,9,160,0,2021,12,7,3,102,125,161.71428571428572,122.66666666666667
2021-12-08,3,9,139,0,2021,12,8,4,141,92,170.0,123.83333333333333
2021-12-09,3,9,141,0,2021,12,9,5,169,106,169.71428571428572,125.4
2021-12-10,3,9,177,0,2021,12,10,6,166,80,165.71428571428572,126.56666666666666
2021-12-11,3,9,193,0,2021,12,11,7,219,106,167.28571428571428,129.8
2021-12-12,3,9,193,0,2021,12,12,1,177,87,163.57142857142858,132.7
2021-12-13,3,9,148,0,2021,12,13,2,158,141,165.85714285714286,136.23333333333332
2021-12-14,3,9,144,0,2021,12,14,3,160,138,164.42857142857142,136.46666666666667
2021-12-15,3,9,165,0,2021,12,15,4,139,88,162.14285714285714,136.66666666666666
2021-12-16,3,9,162,0,2021,12,16,5,141,113,165.85714285714286,139.23333333333332
2021-12-17,3,9,152,0,2021,12,17,6,177,95,168.85714285714286,140.86666666666667
2021-12-18,3,9,179,0,2021,12,18,7,193,103,165.28571428571428,142.76666666666668
2021-12-19,3,9,183,0,2021,12,19,1,193,95,163.28571428571428,145.3
2021-12-20,3,9,147,0,2021,12,20,2,148,123,161.85714285714286,148.23333333333332
2021-12-21,3,9,159,0,2021,12,21,3,144,125,161.71428571428572,149.03333333333333
2021-12-22,3,9,143,0,2021,12,22,4,165,103,163.85714285714286,150.16666666666666
2021-12-23,3,9,127,0,2021,12,23,5,162,82,160.71428571428572,151.5
2021-12-24,3,9,292,1,2021,12,24,6,152,103,155.71428571428572,153.0
2021-12-25,3,9,186,0,2021,12,25,7,179,206,175.71428571428572,159.3
2021-12-26,3,9,154,0,2021,12,26,1,183,93,176.71428571428572,158.63333333333333
2021-12-27,3,9,134,0,2021,12,27,2,147,114,172.57142857142858,160.66666666666666
2021-12-28,3,9,161,0,2021,12,28,3,159,130,170.71428571428572,161.33333333333334
2021-12-29,3,9,129,0,2021,12,29,4,143,100,171.0,162.36666666666667
2021-12-30,3,9,168,0,2021,12,30,5,127,102,169.0,163.33333333333334
2021-12-31,3,9,134,0,2021,12,31,6,292,141,174.85714285714286,165.53333333333333
2022-01-01,3,9,128,0,2022,1,1,7,186,169,152.28571428571428,165.3
2022-01-02,3,9,127,0,2022,1,2,1,154,166,144.0,163.93333333333334
2022-01-03,3,9,92,0,2022,1,3,2,134,219,140.14285714285714,162.63333333333333
2022-01-04,3,9,71,0,2022,1,4,3,161,177,134.14285714285714,158.4
2022-01-05,3,9,101,0,2022,1,5,4,129,158,121.28571428571429,154.86666666666667
2022-01-06,3,9,118,0,2022,1,6,5,168,160,117.28571428571429,152.96666666666667
2022-01-07,3,9,89,0,2022,1,7,6,134,139,110.14285714285714,151.56666666666666
2022-01-08,3,9,146,0,2022,1,8,7,128,141,103.71428571428571,149.9
2022-01-09,3,9,116,0,2022,1,9,1,127,177,106.28571428571429,150.06666666666666
2022-01-10,3,9,98,0,2022,1,10,2,92,193,104.71428571428571,148.03333333333333
2022-01-11,3,9,101,0,2022,1,11,3,71,193,105.57142857142857,144.86666666666667
2022-01-12,3,9,87,0,2022,1,12,4,101,148,109.85714285714286,141.8
2022-01-13,3,9,119,0,2022,1,13,5,118,144,107.85714285714286,139.76666666666668
2022-01-14,3,9,86,0,2022,1,14,6,89,165,108.0,138.93333333333334
2022-01-15,3,9,138,0,2022,1,15,7,146,162,107.57142857142857,136.3
2022-01-16,3,9,117,0,2022,1,16,1,116,152,106.42857142857143,135.5
2022-01-17,3,9,99,0,2022,1,17,2,98,179,106.57142857142857,134.33333333333334
2022-01-18,3,9,101,0,2022,1,18,3,101,183,106.71428571428571,131.66666666666666
2022-01-19,3,9,99,0,2022,1,19,4,87,147,106.71428571428571,128.93333333333334
2022-01-20,3,9,91,0,2022,1,20,5,119,159,108.42857142857143,127.33333333333333
2022-01-21,3,9,99,0,2022,1,21,6,86,143,104.42857142857143,125.06666666666666
2022-01-22,3,9,130,0,2022,1,22,7,138,127,106.28571428571429,123.6
2022-01-23,3,9,118,0,2022,1,23,1,117,292,105.14285714285714,123.7
2022-01-24,3,9,112,0,2022,1,24,2,99,186,105.28571428571429,117.9
2022-01-25,3,9,88,0,2022,1,25,3,101,154,107.14285714285714,115.43333333333334
2022-01-26,3,9,104,0,2022,1,26,4,99,134,105.28571428571429,113.23333333333333
2022-01-27,3,9,128,0,2022,1,27,5,91,161,106.0,112.23333333333333
2022-01-28,3,9,110,0,2022,1,28,6,99,129,111.28571428571429,111.13333333333334
2022-01-29,3,9,0,0,2022,1,29,7,130,168,112.85714285714286,110.5
2022-01-30,3,9,119,0,2022,1,30,1,118,134,94.28571428571429,104.9
2022-01-31,3,9,96,0,2022,1,31,2,112,128,94.42857142857143,104.4
2022-02-01,3,9,84,0,2022,2,1,3,88,127,92.14285714285714,103.33333333333333
2022-02-02,3,9,99,0,2022,2,2,4,104,92,91.57142857142857,101.9
2022-02-03,3,9,99,0,2022,2,3,5,128,71,90.85714285714286,102.13333333333334
2022-02-04,3,9,115,0,2022,2,4,6,110,101,86.71428571428571,103.06666666666666
2022-02-05,3,9,128,0,2022,2,5,7,0,118,87.42857142857143,103.53333333333333
2022-02-06,3,9,127,0,2022,2,6,1,119,89,105.71428571428571,103.86666666666666
2022-02-07,3,9,77,0,2022,2,7,2,96,146,106.85714285714286,105.13333333333334
2022-02-08,3,9,92,0,2022,2,8,3,84,116,104.14285714285714,102.83333333333333
2022-02-09,3,9,85,0,2022,2,9,4,99,98,105.28571428571429,102.03333333333333
2022-02-10,3,9,105,0,2022,2,10,5,99,101,103.28571428571429,101.6
2022-02-11,3,9,96,0,2022,2,11,6,115,87,104.14285714285714,101.73333333333333
2022-02-12,3,9,97,0,2022,2,12,7,128,119,101.42857142857143,102.03333333333333
2022-02-13,3,9,137,0,2022,2,13,1,127,86,97.0,101.3
2022-02-14,3,9,78,0,2022,2,14,2,77,138,98.42857142857143,103.0
2022-02-15,3,9,87,0,2022,2,15,3,92,117,98.57142857142857,101.0
2022-02-16,3,9,77,0,2022,2,16,4,85,99,97.85714285714286,100.0
2022-02-17,3,9,106,0,2022,2,17,5,105,101,96.71428571428571,99.26666666666667
2022-02-18,3,9,89,0,2022,2,18,6,96,99,96.85714285714286,99.43333333333334
2022-02-19,3,9,140,0,2022,2,19,7,97,91,95.85714285714286,99.1
2022-02-20,3,9,142,0,2022,2,20,1,137,99,102.0,100.73333333333333
2022-02-21,3,9,100,0,2022,2,21,2,78,130,102.71428571428571,102.16666666666667
2022-02-22,3,9,96,0,2022,2,22,3,87,118,105.85714285714286,101.16666666666667
2022-02-23,3,9,94,0,2022,2,23,4,77,112,107.14285714285714,100.43333333333334
2022-02-24,3,9,93,0,2022,2,24,5,106,88,109.57142857142857,99.83333333333333
2022-02-25,3,9,79,0,2022,2,25,6,89,104,107.71428571428571,100.0
2022-02-26,3,9,138,0,2022,2,26,7,140,128,106.28571428571429,99.16666666666667
2022-02-27,3,9,106,0,2022,2,27,1,142,110,106.0,99.5
2022-02-28,3,9,88,0,2022,2,28,2,100,0,100.85714285714286,99.36666666666666
2022-03-01,3,9,92,0,2022,3,1,3,96,119,99.14285714285714,102.3
2022-03-02,3,9,96,0,2022,3,2,4,94,96,98.57142857142857,101.4
2022-03-03,3,9,99,0,2022,3,3,5,93,84,98.85714285714286,101.4
2022-03-04,3,9,91,0,2022,3,4,6,79,99,99.71428571428571,101.9
2022-03-05,3,9,161,0,2022,3,5,7,138,99,101.42857142857143,101.63333333333334
2022-03-06,3,9,120,0,2022,3,6,1,106,115,104.71428571428571,103.7
2022-03-07,3,9,94,0,2022,3,7,2,88,128,106.71428571428571,103.86666666666666
2022-03-08,3,9,102,0,2022,3,8,3,92,127,107.57142857142857,102.73333333333333
2022-03-09,3,9,95,0,2022,3,9,4,96,77,109.0,101.9
2022-03-10,3,9,91,0,2022,3,10,5,99,92,108.85714285714286,102.5
2022-03-11,3,9,103,0,2022,3,11,6,91,85,107.71428571428571,102.46666666666667
2022-03-12,3,9,126,0,2022,3,12,7,161,105,109.42857142857143,103.06666666666666
2022-03-13,3,9,115,0,2022,3,13,1,120,96,104.42857142857143,103.76666666666667
2022-03-14,3,9,104,0,2022,3,14,2,94,97,103.71428571428571,104.4
2022-03-15,3,9,95,0,2022,3,15,3,102,137,105.14285714285714,104.63333333333334
2022-03-16,3,9,98,0,2022,3,16,4,95,78,104.14285714285714,103.23333333333333
2022-03-17,3,9,109,0,2022,3,17,5,91,87,104.57142857142857,103.9
2022-03-18,3,9,98,0,2022,3,18,6,103,77,107.14285714285714,104.63333333333334
2022-03-19,3,9,149,0,2022,3,19,7,126,106,106.42857142857143,105.33333333333333
2022-03-20,3,9,111,0,2022,3,20,1,115,89,109.71428571428571,106.76666666666667
2022-03-21,3,9,111,0,2022,3,21,2,104,140,109.14285714285714,107.5
2022-03-22,3,9,101,0,2022,3,22,3,95,142,110.14285714285714,106.53333333333333
2022-03-23,3,9,111,0,2022,3,23,4,98,100,111.0,105.16666666666667
2022-03-24,3,9,100,0,2022,3,24,5,109,96,112.85714285714286,105.53333333333333
2022-03-25,3,9,106,0,2022,3,25,6,98,94,111.57142857142857,105.66666666666667
2022-03-26,3,9,128,0,2022,3,26,7,149,93,112.71428571428571,106.06666666666666
2022-03-27,3,9,133,0,2022,3,27,1,111,79,109.71428571428571,107.23333333333333
2022-03-28,3,9,104,0,2022,3,28,2,111,138,112.85714285714286,109.03333333333333
2022-03-29,3,9,93,0,2022,3,29,3,101,106,111.85714285714286,107.9
2022-03-30,3,9,95,0,2022,3,30,4,111,88,110.71428571428571,107.46666666666667
2022-03-31,3,9,100,0,2022,3,31,5,100,92,108.42857142857143,107.7
2022-04-01,3,9,96,0,2022,4,1,6,106,96,108.42857142857143,107.96666666666667
2022-04-02,3,9,120,0,2022,4,2,7,128,99,107.0,107.96666666666667
2022-04-03,3,9,100,0,2022,4,3,1,133,91,105.85714285714286,108.66666666666667
2022-04-04,3,9,92,0,2022,4,4,2,104,161,101.14285714285714,108.96666666666667
2022-04-05,3,9,83,0,2022,4,5,3,93,120,99.42857142857143,106.66666666666667
2022-04-06,3,9,82,0,2022,4,6,4,95,94,98.0,105.43333333333334
2022-04-07,3,9,103,0,2022,4,7,5,100,102,96.14285714285714,105.03333333333333
2022-04-08,3,9,96,0,2022,4,8,6,96,95,96.57142857142857,105.06666666666666
2022-04-09,3,9,114,0,2022,4,9,7,120,91,96.57142857142857,105.1
2022-04-10,3,9,153,0,2022,4,10,1,100,103,95.71428571428571,105.86666666666666
2022-04-11,3,9,99,0,2022,4,11,2,92,126,103.28571428571429,107.53333333333333
2022-04-12,3,9,92,0,2022,4,12,3,83,115,104.28571428571429,106.63333333333334
2022-04-13,3,9,111,0,2022,4,13,4,82,104,105.57142857142857,105.86666666666666
2022-04-14,3,9,89,0,2022,4,14,5,103,95,109.71428571428571,106.1
2022-04-15,3,9,90,0,2022,4,15,6,96,98,107.71428571428571,105.9
2022-04-16,3,9,125,0,2022,4,16,7,114,109,106.85714285714286,105.63333333333334
2022-04-17,3,9,98,0,2022,4,17,1,153,98,108.42857142857143,106.16666666666667
2022-04-18,3,9,99,0,2022,4,18,2,99,149,100.57142857142857,106.16666666666667
2022-04-19,3,9,107,0,2022,4,19,3,92,111,100.57142857142857,104.5
2022-04-20,3,9,0,0,2022,4,20,4,111,111,102.71428571428571,104.36666666666666
2022-04-21,3,9,88,0,2022,4,21,5,89,101,86.85714285714286,100.66666666666667
2022-04-22,3,9,98,0,2022,4,22,6,90,111,86.71428571428571,100.23333333333333
2022-04-23,3,9,139,0,2022,4,23,7,125,100,87.85714285714286,99.8
2022-04-24,3,9,117,0,2022,4,24,1,98,106,89.85714285714286,101.1
2022-04-25,3,9,86,0,2022,4,25,2,99,128,92.57142857142857,101.46666666666667
2022-04-26,3,9,93,0,2022,4,26,3,107,133,90.71428571428571,100.06666666666666
2022-04-27,3,9,72,0,2022,4,27,4,0,104,88.71428571428571,98.73333333333333
2022-04-28,3,9,91,0,2022,4,28,5,88,93,99.0,97.66666666666667
2022-04-29,3,9,106,0,2022,4,29,6,98,95,99.42857142857143,97.6
2022-04-30,3,9,133,0,2022,4,30,7,139,100,100.57142857142857,97.96666666666667
2022-05-01,3,9,155,0,2022,5,1,1,117,96,99.71428571428571,99.06666666666666
2022-05-02,3,9,101,0,2022,5,2,2,86,120,105.14285714285714,101.03333333333333
2022-05-03,3,9,93,0,2022,5,3,3,93,100,107.28571428571429,100.4
2022-05-04,3,9,0,0,2022,5,4,4,72,92,107.28571428571429,100.16666666666667
2022-05-05,3,9,98,0,2022,5,5,5,91,83,97.0,97.1
2022-05-06,3,9,104,0,2022,5,6,6,106,82,98.0,97.6
2022-05-07,3,9,143,0,2022,5,7,7,133,103,97.71428571428571,98.33333333333333
2022-05-08,3,9,141,0,2022,5,8,1,155,96,99.14285714285714,99.66666666666667
2022-05-09,3,9,95,0,2022,5,9,2,101,114,97.14285714285714,101.16666666666667
2022-05-10,3,9,92,0,2022,5,10,3,93,153,96.28571428571429,100.53333333333333
2022-05-11,3,9,92,0,2022,5,11,4,0,99,96.14285714285714,98.5
2022-05-12,3,9,106,0,2022,5,12,5,98,92,109.28571428571429,98.26666666666667
2022-05-13,3,9,103,0,2022,5,13,6,104,111,110.42857142857143,98.73333333333333
2022-05-14,3,9,118,0,2022,5,14,7,143,89,110.28571428571429,98.46666666666667
2022-05-15,3,9,146,0,2022,5,15,1,141,90,106.71428571428571,99.43333333333334
2022-05-16,3,9,102,0,2022,5,16,2,95,125,107.42857142857143,101.3
2022-05-17,3,9,97,0,2022,5,17,3,92,98,108.42857142857143,100.53333333333333
2022-05-18,3,9,103,0,2022,5,18,4,92,99,109.14285714285714,100.5
2022-05-19,3,9,104,0,2022,5,19,5,106,107,110.71428571428571,100.63333333333334
2022-05-20,3,9,83,0,2022,5,20,6,103,0,110.42857142857143,100.53333333333333
2022-05-21,3,9,132,0,2022,5,21,7,118,88,107.57142857142857,103.3
2022-05-22,3,9,115,0,2022,5,22,1,146,98,109.57142857142857,104.76666666666667
2022-05-23,3,9,89,0,2022,5,23,2,102,139,105.14285714285714,105.33333333333333
2022-05-24,3,9,90,0,2022,5,24,3,97,117,103.28571428571429,103.66666666666667
2022-05-25,3,9,111,0,2022,5,25,4,103,86,102.28571428571429,102.76666666666667
2022-05-26,3,9,98,0,2022,5,26,5,104,93,103.42857142857143,103.6
2022-05-27,3,9,96,0,2022,5,27,6,83,72,102.57142857142857,103.76666666666667
2022-05-28,3,9,126,0,2022,5,28,7,132,91,104.42857142857143,104.56666666666666
2022-05-29,3,9,150,0,2022,5,29,1,115,106,103.57142857142857,105.73333333333333
2022-05-30,3,9,100,0,2022,5,30,2,89,133,108.57142857142857,107.2
2022-05-31,3,9,80,0,2022,5,31,3,90,155,110.14285714285714,106.1
2022-06-01,3,9,125,0,2022,6,1,4,111,101,108.71428571428571,103.6
2022-06-02,3,9,96,0,2022,6,2,5,98,93,110.71428571428571,104.4
2022-06-03,3,9,130,0,2022,6,3,6,96,0,110.42857142857143,104.5
2022-06-04,3,9,157,0,2022,6,4,7,126,98,115.28571428571429,108.83333333333333
2022-06-05,3,9,141,0,2022,6,5,1,150,104,119.71428571428571,110.8
2022-06-06,3,9,113,0,2022,6,6,2,100,143,118.42857142857143,112.03333333333333
2022-06-07,3,9,87,0,2022,6,7,3,80,141,120.28571428571429,111.03333333333333
2022-06-08,3,9,132,0,2022,6,8,4,125,95,121.28571428571429,109.23333333333333
2022-06-09,3,9,115,0,2022,6,9,5,96,92,122.28571428571429,110.46666666666667
2022-06-10,3,9,119,0,2022,6,10,6,130,92,125.0,111.23333333333333
2022-06-11,3,9,132,0,2022,6,11,7,157,106,123.42857142857143,112.13333333333334
2022-06-12,3,9,157,0,2022,6,12,1,141,103,119.85714285714286,113.0
2022-06-13,3,9,124,0,2022,6,13,2,113,118,122.14285714285714,114.8
2022-06-14,3,9,127,0,2022,6,14,3,87,146,123.71428571428571,115.0
2022-06-15,3,9,109,0,2022,6,15,4,132,102,129.42857142857142,114.36666666666666
2022-06-16,3,9,110,0,2022,6,16,5,115,97,126.14285714285714,114.6
2022-06-17,3,9,90,0,2022,6,17,6,119,103,125.42857142857143,115.03333333333333
2022-06-18,3,9,144,0,2022,6,18,7,132,104,121.28571428571429,114.6
2022-06-19,3,9,155,0,2022,6,19,1,157,83,123.0,115.93333333333334
2022-06-20,3,9,114,0,2022,6,20,2,124,132,122.71428571428571,118.33333333333333
2022-06-21,3,9,125,0,2022,6,21,3,127,115,121.28571428571429,117.73333333333333
2022-06-22,3,9,101,0,2022,6,22,4,109,89,121.0,118.06666666666666
2022-06-23,3,9,126,0,2022,6,23,5,110,90,119.85714285714286,118.46666666666667
2022-06-24,3,9,118,0,2022,6,24,6,90,111,122.14285714285714,119.66666666666667
2022-06-25,3,9,139,0,2022,6,25,7,144,98,126.14285714285714,119.9
2022-06-26,3,9,150,0,2022,6,26,1,155,96,125.42857142857143,121.26666666666667
2022-06-27,3,9,110,0,2022,6,27,2,114,126,124.71428571428571,123.06666666666666
2022-06-28,3,9,122,0,2022,6,28,3,125,150,124.14285714285714,122.53333333333333
2022-06-29,3,9,126,0,2022,6,29,4,101,100,123.71428571428571,121.6
2022-06-30,3,9,115,0,2022,6,30,5,126,80,127.28571428571429,122.46666666666667
2022-07-01,3,9,101,0,2022,7,1,6,118,125,125.71428571428571,123.63333333333334
2022-07-02,3,9,141,0,2022,7,2,7,139,96,123.28571428571429,122.83333333333333
2022-07-03,3,9,136,0,2022,7,3,1,150,130,123.57142857142857,124.33333333333333
2022-07-04,3,9,215,1,2022,7,4,2,110,157,121.57142857142857,124.53333333333333
2022-07-05,3,9,126,0,2022,7,5,3,122,141,136.57142857142858,126.46666666666667
2022-07-06,3,9,134,0,2022,7,6,4,126,113,137.14285714285714,125.96666666666667
2022-07-07,3,9,91,0,2022,7,7,5,115,87,138.28571428571428,126.66666666666667
2022-07-08,3,9,106,0,2022,7,8,6,101,132,134.85714285714286,126.8
2022-07-09,3,9,154,0,2022,7,9,7,141,115,135.57142857142858,125.93333333333334
2022-07-10,3,9,149,0,2022,7,10,1,136,119,137.42857142857142,127.23333333333333
2022-07-11,3,9,129,0,2022,7,11,2,215,132,139.28571428571428,128.23333333333332
2022-07-12,3,9,133,0,2022,7,12,3,126,157,127.0,128.13333333333333
2022-07-13,3,9,130,0,2022,7,13,4,134,124,128.0,127.33333333333333
2022-07-14,3,9,102,0,2022,7,14,5,91,127,127.42857142857143,127.53333333333333
2022-07-15,3,9,130,0,2022,7,15,6,106,109,129.0,126.7
2022-07-16,3,9,168,0,2022,7,16,7,154,110,132.42857142857142,127.4
2022-07-17,3,9,162,0,2022,7,17,1,149,90,134.42857142857142,129.33333333333334
2022-07-18,3,9,118,0,2022,7,18,2,129,144,136.28571428571428,131.73333333333332
2022-07-19,3,9,111,0,2022,7,19,3,133,155,134.71428571428572,130.86666666666667
2022-07-20,3,9,116,0,2022,7,20,4,130,114,131.57142857142858,129.4
2022-07-21,3,9,121,0,2022,7,21,5,102,125,129.57142857142858,129.46666666666667
2022-07-22,3,9,102,0,2022,7,22,6,130,101,132.28571428571428,129.33333333333334
2022-07-23,3,9,163,0,2022,7,23,7,168,126,128.28571428571428,129.36666666666667
2022-07-24,3,9,152,0,2022,7,24,1,162,118,127.57142857142857,130.6
2022-07-25,3,9,110,0,2022,7,25,2,118,139,126.14285714285714,131.73333333333332
2022-07-26,3,9,80,0,2022,7,26,3,111,150,125.0,130.76666666666668
2022-07-27,3,9,109,0,2022,7,27,4,116,110,120.57142857142857,128.43333333333334
2022-07-28,3,9,108,0,2022,7,28,5,121,122,119.57142857142857,128.4
2022-07-29,3,9,126,0,2022,7,29,6,102,126,117.71428571428571,127.93333333333334
2022-07-30,3,9,163,0,2022,7,30,7,163,115,121.14285714285714,127.93333333333334
2022-07-31,3,9,163,0,2022,7,31,1,152,101,121.14285714285714,129.53333333333333
2022-08-01,3,9,118,0,2022,8,1,2,110,141,122.71428571428571,131.6
2022-08-02,3,9,128,0,2022,8,2,3,80,136,123.85714285714286,130.83333333333334
2022-08-03,3,9,109,0,2022,8,3,4,109,215,130.71428571428572,130.56666666666666
2022-08-04,3,9,114,0,2022,8,4,5,108,126,130.71428571428572,127.03333333333333
2022-08-05,3,9,96,0,2022,8,5,6,126,134,131.57142857142858,126.63333333333334
2022-08-06,3,9,158,0,2022,8,6,7,163,91,127.28571428571429,125.36666666666666
2022-08-07,3,9,138,0,2022,8,7,1,163,106,126.57142857142857,127.6
2022-08-08,3,9,139,0,2022,8,8,2,118,154,123.0,128.66666666666666
2022-08-09,3,9,128,0,2022,8,9,3,128,149,126.0,128.16666666666666
2022-08-10,3,9,140,0,2022,8,10,4,109,129,126.0,127.46666666666667
2022-08-11,3,9,86,0,2022,8,11,5,114,133,130.42857142857142,127.83333333333333
2022-08-12,3,9,105,0,2022,8,12,6,96,130,126.42857142857143,126.26666666666667
2022-08-13,3,9,155,0,2022,8,13,7,158,102,127.71428571428571,125.43333333333334
2022-08-14,3,9,182,0,2022,8,14,1,138,130,127.28571428571429,127.2
2022-08-15,3,9,108,0,2022,8,15,2,139,168,133.57142857142858,128.93333333333334
2022-08-16,3,9,125,0,2022,8,16,3,128,162,129.14285714285714,126.93333333333334
2022-08-17,3,9,111,0,2022,8,17,4,140,118,128.71428571428572,125.7
2022-08-18,3,9,122,0,2022,8,18,5,86,111,124.57142857142857,125.46666666666667
2022-08-19,3,9,95,0,2022,8,19,6,105,116,129.71428571428572,125.83333333333333
2022-08-20,3,9,148,0,2022,8,20,7,155,121,128.28571428571428,125.13333333333334
2022-08-21,3,9,145,0,2022,8,21,1,182,102,127.28571428571429,126.03333333333333
2022-08-22,3,9,128,0,2022,8,22,2,108,163,122.0,127.46666666666667
2022-08-23,3,9,130,0,2022,8,23,3,125,152,124.85714285714286,126.3
2022-08-24,3,9,117,0,2022,8,24,4,111,110,125.57142857142857,125.56666666666666
2022-08-25,3,9,94,0,2022,8,25,5,122,80,126.42857142857143,125.8
2022-08-26,3,9,123,0,2022,8,26,6,95,109,122.42857142857143,126.26666666666667
2022-08-27,3,9,152,0,2022,8,27,7,148,108,126.42857142857143,126.73333333333333
2022-08-28,3,9,112,0,2022,8,28,1,145,126,127.0,128.2
2022-08-29,3,9,78,0,2022,8,29,2,128,163,122.28571428571429,127.73333333333333
2022-08-30,3,9,124,0,2022,8,30,3,130,163,115.14285714285714,124.9
2022-08-31,3,9,114,0,2022,8,31,4,117,118,114.28571428571429,123.6
2022-09-01,3,9,91,0,2022,9,1,5,94,128,113.85714285714286,123.46666666666667
2022-09-02,3,9,87,0,2022,9,2,6,123,109,113.42857142857143,122.23333333333333
2022-09-03,3,9,124,0,2022,9,3,7,152,114,108.28571428571429,121.5
2022-09-04,3,9,146,0,2022,9,4,1,112,96,104.28571428571429,121.83333333333333
2022-09-05,3,9,77,0,2022,9,5,2,78,158,109.14285714285714,123.5
2022-09-06,3,9,83,0,2022,9,6,3,124,138,109.0,120.8
2022-09-07,3,9,0,0,2022,9,7,4,114,139,103.14285714285714,118.96666666666667
2022-09-08,3,9,96,0,2022,9,8,5,91,128,86.85714285714286,114.33333333333333
2022-09-09,3,9,105,0,2022,9,9,6,87,140,87.57142857142857,113.26666666666667
2022-09-10,3,9,0,0,2022,9,10,7,124,86,90.14285714285714,112.1
2022-09-11,3,9,123,0,2022,9,11,1,146,105,72.42857142857143,109.23333333333333
2022-09-12,3,9,93,0,2022,9,12,2,77,155,69.14285714285714,109.83333333333333
2022-09-13,3,9,85,0,2022,9,13,3,83,182,71.42857142857143,107.76666666666667
2022-09-14,3,9,104,0,2022,9,14,4,0,108,71.71428571428571,104.53333333333333
2022-09-15,3,9,98,0,2022,9,15,5,96,125,86.57142857142857,104.4
